user.screen_name,full_text,id
razifaziz99,"@TerenceAaron @anthraxxxx Here is the bitter truth bro. The law for immigrant and everything in Malaysia protects and benefits the T20 &amp; the rich. Whilst, the rest are given ""dedak"", brim and ""subsidi kentang"" and told to ""Bersyukurlah bro Malaysia  Masih Aman""",1382512049872261122
01splcheck,"Republicans are setting up Sanctuaries for the 2nd Amendment. 
Democrats have set up Sanctuary cities to avoid turning over illegal immigrant criminals to the Immigration Department.",1382512028825178113
viscool8332,"@heroesbeingbro iirc this dude was an illegal immigrant who climbed up the apartment building rails to save this child.

he was then later awarded citizenship",1382512000622850049
explainingmslay,@explaininariam Field nigger,1382511961087303682
ellie_greene,@NatxoPepe @skrying4poetry @MattZeitlin @daveweigel @IlhanMN I lived in Australia for a decade believe me I see it..Amer exceptionalism &amp;individualism are toxic &amp;beyond obnoxious to me. Ilhan is not an example of this tho..she gets attention bc the right in this country cant stand tht a POC &amp; immigrant wld dare speak her mind &amp; be in power,1382511911913222145
RobertDSquared,"@govkristinoem I can see where your worried. Look what your undocumented immigrant ancestors did to the American's living in what you call South Dakota.

When you're a terrible person, descended from thieves, everyone looks like a threat.

Schmuck..",1382511891050762244
DaphinJ,"@Ohhellnaaawww @MrAndyNgo To me Democratic and media want all Americans hate each other, what’s makes me mad , media and democratic think all white people hateful to Asian and black. My dad is white American my mother is Chinese immigrant.",1382511830220771328
DaveLeshe,"@SEBaldwin4 @govkristinoem The only ""fact"" in this tweet is that she won't allow the state to accept illegal immigrant children. There are 0 facts regarding the humanity or legality of that decision. The tone of her expression is decidedly un-Christian. Can you imagine Jesus saying that?",1382511808771198978
lexi_ek,To complicate things even more I’m a first gen immigrant and English is my second language but I’ve lived here long enough not to have a French accent but my English accent is so inconsistent and for some reason people assume I’m from London ??? https://t.co/yAhrOXcCnA,1382511752093519874
FrogmanInLove,"@Maxog3n Non-binary asexual Russian immigrant with a high chance of having ADHD and anxiety, and I do be loving it (when I’m not anxious)",1382511711786242053
JustDequan,Racism is not a genre... of any kind. Police shooting and letting yt people call us nigger on TV is not something I want to sit and watch.,1382511695092981768
Ara_Kahu,"@JoanPGibbs @LucianKTruscott The same goes for Carlson's bosses, the complicit (and immigrant) Murdoch family",1382511690181320706
chinnausa,Thank You @POTUS @VP @FLOTUS @SecondGentleman @ChrisCoons @ChrisCoons @RepLBR @AliMayorkas @Deonline  and their staff helping us to change @Uscis ASC Dover to start full workers. Hats off to your Help to Delaware Immigrant Residents https://t.co/AoiSvVsGNO,1382511688851804164
FuellMichael,"@LAURENCEJAMS I agree. But even then. They'd make it mandatory and get you to wear a wristband to see whether you've done enough. And in order for you not to be able to let some fit immigrant do your exercise for you, it would be coupled with some form of digital ID...",1382511627891847178
PasschXtz,"FOLLOW @gem_insider FOR THE BEST EARNINGS 💷💰

X4 PROFIT WITH LAST TOKEN 💣✅

Follow @gem_insider

 $dxc $xtz $mkr $luna $ktn $bat $sc $cake $deri $jsb $dent $mas $vgx $reec $algo $edr $ftt $zec $omg $nexo $eth $cro $mush $yop $etho $bch $sol $gya $ult $hnt $hbar $mgc $gs $bnfy https://t.co/oQiG3uuEBE",1382511607226507264
Eiggam5955,"@flowerlady61 That’s hysterical.
Protect the fetus, and hate the immigrant.
So Christ-like, and on brand for the Christo-facist party.",1382511541216542722
monykalyn,@BlueSDFred @KenScottOlson @goldengateblond I hate it when these “woke” SJW lump every person in a state by their ignorant stereotype- often without ever having stepped foot in the state. It’s hard to get accurate representation when districts are so gerrymandered/corrupt we CAN’T actually “just vote them out”,1382511520752406531
THEWORINDLVE,@twinbladedknife lmao so me saying he's written as an anti sjw caricature is completely 100% correct,1382511440955777025
riedel_rick,"If you call yourself a Christian and yet you won’t accept immigrant children, FVCK you and your fake faith. I’m talking to you @govkristinoem @GovRicketts",1382511420454109188
jmurphy5,"@badsnowday @JakeLobin My immigrant ancestors got here when there were no immigration restrictions. If their labor hadn’t been needed, no one would have let their penniless behinds in. My ancestors would see themselves in today’s immigrants, but not you. They were fleeing people like you.",1382511411889332225
DorianEder,"@sileharpist I'm a new immigrant to Ireland &amp; I'd love to have a PPS number. But I can't apply without documentation that I need a PPS number for a specific purpose. Does this count? And if so, who would provide me the required documentation?",1382511411507515393
TheRalphRetort,"#Killstream: CNN Admits COVID Con, Jack O Guests, + Jarbo Denounces GamerGate

LIVE NOW!!

https://t.co/K6UE5yVvTh",1382511388367720451
InfraredArmy,the average illegal immigrant is already more american than the average politician https://t.co/NP9CkZIrfC,1382511367140249604
butterpecan63,@govkristinoem If you aren’t a Native American you are an immigrant...the end,1382511363285774340
thefusionage,"Geraldo

TV is devolving - did you hear what some Minnesota SJW shouted into the camera during the Rachel Maddow  Show?

I won't repeat it here - it was so vile that Rachel was visibly upset.",1382511297590398982
BristolGoZoom,swear it called me a fat nigger once https://t.co/UvxJf7IAik,1382511218926190593
SimplyfyingEni,@explaininariam Nigger porch monkey,1382511146440265729
davioncjeanty,@KayyBtww Did you just call me a nigger? My kids better not be ugly,1382511119076618242
Corsiar9,Playing the RACE card for all its worth ! https://t.co/RkYw7CLcJK,1382511104056770561
Starbird_Tweets,"@MillyWest56 @Blscksunrise @TheRealVectivus @riz_ahmed1977 @ETCanada Yes. Black Caribbean immigrant culture is different to, say, Nigerian culture, which is different to ADOS culture. 

Then it differs from location to location. A black community in Detroit will be entirely different to a rural one in New Orleans.",1382511079654318082
RockettRoger,@kanan_1202 @hilarysontag @govkristinoem Kristi is as illegal an immigrant as anyone in SD or anywhere in the USA.,1382511046838083586
Jonatha90198224,@TashyrasVoice @GlennHa74875222 @chelseahandler And I think as a black person you will always play the race card... “ALWAYS”.,1382511023450652672
wcl12582,The ice age brought the rocks to the northern suburbs of NYC and the early immigrant farmers built the rock walls. Hard work for sure. https://t.co/GxMWetgRqF,1382511008988729345
writerbxtch,"This is a novel but, like most great fiction, it tells a true story. The portrayals of Hartford, CT, nail-salon dynamics, farmworker hierarchies, and immigrant families were all spot on. Vuong’s writing is poetry without trying too hard and I’m so glad I read this. https://t.co/iiBvth7iAP",1382510949072965637
mstoleabdisbich,Oldest daughters in immigrant households have better deescalation skills then the police,1382510920992227333
NicobruhM,@YtersBitching People still talking about gamergate in 2021?,1382510898338701315
IInir26,"Can’t stop laughing about this 😂😂😂😂😂😂😂😂
On a serious note: take this from an immigrant, the lady is absolutely right! https://t.co/YBPuINtnhx",1382510855292653569
LorenaElsa,"Hey bitches, I’m an immigrant. I’m also a naturalized US citizen. I pay more in taxes than the former guy and most. I’m also well educated in the Constitution and federal laws. If you think you’re better than us because you were born here, let me dissuade you of that notion.",1382510841472417794
grandmas4scotty,@GeraldoRivera you just don't get it. All your race rhetoric is tearing our country apart and you ALWAYS revert to playing the race card !!! Disturbing,1382510816596004864
BooksAtBluebird,"The Namesake: The intergenerational  saga of an immigrant family from Calcutta acclimating to life in America and to changed relationships with one another 
https://t.co/JBVUWzIvgD",1382510785147105282
TheGeorgeDorn,"""Gamergate made QAnon"" 

you have actual shit crawling with maggots for a brain",1382510700682088453
cowboyheb7,@JoyTaylorTalks @DrJasonJohnson Yes she is a immigrant 😂,1382510650996391938
shemmy126,@MGoJen A foreigner is not an illegal immigrant. Not even close,1382510593480007682
AmbranoS,"@govkristinoem  you don';t want immigrants, well you are a immigrant and you are on native land in Dakotas that the US stole from the American Natives so I wouldn't be so high and mighty, how far can the high and mighty fall , pretty far!!!!!!!!!!!!!!!!!!!!!!!!!!",1382510471429824512
RealEdShearer,"I now identify as an illegal immigrant. Please let me know if I’ll be paid my $15,000 by cash or check.",1382510449472720898
TYGRRRREXPRESS,"@VP @maziehirono A disproportionate share of these crimes against Asians are committed by black people. 

An honest conversation is impossible when the race card is played against anyone telling the truth. 

If you want to #StopAsianHateCrimes, stop black people from doing them! 

#StopAsianHate https://t.co/ri1V55RXxl",1382510447727812609
JujuSalaam,I got called a “nigger bitch” on 3 different occasions today ....... punk ass boys out in WA ....,1382510402093867008
Usa_Ko33,"@govkristinoem Dumb shit, if you are not a Native American, you are an immigrant. So get the fuck off tribal land.",1382510310536458241
HenryPrince_1,"@KasimirUrbanski I have always maintained that D&amp;D needs two lines like they had with Basic and Advanced.
Have ""D&amp;D Modern"" with all the woke SJW shit for one fanbase and ""D&amp;D Traditional"" for everyone else.",1382510256924758016
LoveMyCountry_2,I'd bet no one said that to your immigrant ancestors. https://t.co/JUe22gyGV2,1382510248812945412
FoodFor71231791,@govkristinoem But not if they are immigrant children right?,1382510196463783939
TheDannyboy1990,@benmeyerink I don’t get the anti immigrant talk from Republicans. It’s awful politics that only attracts racists and loony bigots. They lost the suburbs badly to Democrats in the last election. Hating immigrants is not gonna help them get those voters back.,1382510193439825921
Jhirrun,"@vjetairlines @rodda20boyz @AttorneyCrump You're an immigrant my guy, white people hate you too.
You're not going to win anything defending them.",1382510156001468420
Curbed,"“The pandemic was really bad for us but we have to keep fighting, that’s the reality. We can’t stay quiet"" https://t.co/cNcX6MFlPH",1382510065182257153
altaccount445,"i was saying""Fuck you guys"" to people who were almost going to make me die from laughing and my mom came in and said that fuck is the worst word (because nigger, faggot, cunt, and whore dont exist apparently)",1382510023104876545
n8rios,@OGNiggaMason @butterkun @sabpie_ do not call my black friend nigger,1382510018948382720
itsthreeplusme,"@govkristinoem Everyone that has come to America has been an immigrant, unless you are a Native American. It’s in the name 🙄 twat.",1382509979437912066
rrcundy,@paddybrendan Does she have immigrant roots? 🧐,1382509973863817219
